title	author	body
小琉球朝霞【球屿晓霞】	朱仕玠	朝来红紫射窗棂，海上明霞炫锦屏。远映三山鱼尾赤，高烘孤岛佛头青。光浮渊客时横脊，影照鶢鶋欲晒翎。安得日餐成五色，从教驻算百千龄。
火山	朱仕玠	猫雾接猫罗，二山若联甒。其东竞巊溟，破瘴青烟举。入宵势尤炽，光射倭人橹。想像垠崖交，磊落燖炰聚。独脚走且僵，安问麠与麈。石崩激砰磕，枯欹压杗柱。狞飚倏荡簸，转瞬添焦土。蕴隆朱火敛窟，谅有千岁鼠。修毛扳拔茸，焱焱光腾杼。织成火浣布，被服骄强御。兹山神灵閟，有路不敢取。异物幸绝传，诸番免囹圄。
鸡笼山	朱仕玠	维水之所归，星辰恣荡潏。大地一巨岛，矧兹千里凸。要之南北殊，亦有寒燠别。鸡笼北境尽，闻有照海雪。未随瘴销鎔，长留寒凛冽。蛟鼍冻局缩，魍魉避澄澈。溯初缠世网，灵台渐磨灭。催迫羲车奔，昏迷斗柄斡。百年音过耳，一逝箭离筈。家山当严冬，皑皑沁肌骨。冷逼町畽隘，僵卧扃关闭。可怜堆琼瑶，乌能旋蹩躠。何如溟涨开，浩荡霏玉屑。风姨快展布，滕六逞浇泼。气侵凝碧宫，光射瀛洲闼。愿赉济胜具，跣踏万壑洁。目睛刮翳障，脏腑洗污涅。剖开蒂芥胸，还纳团圞月。丹田沃神泉，天鼓叩清越。安期挹咫尺，木公许参谒。刀圭一朝授，羽翼生俄忽。上乘万里风，振迅鬖髿发。遨游蔚蓝天，金殿蜷雌霓。玉女笑投壶，人寰惊列缺。确隤固无尽，灵芽亦不折。相与竟终古，安知时代阅。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之一【瀛涯渔唱】	朱仕玠	鸿爪留泥尽偶然，此生何意到瀛壖。彼苍怜局溪航小，放眼沧溟十丈船。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二【瀛涯渔唱】	朱仕玠	内地安知绝海滨，车行千里响辚辚。却思他日青齐路，辙迹纵横扑面尘。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三【瀛涯渔唱】	朱仕玠	番疆物类信难齐，炎帝图经失考稽。颇怪草名三脚鳖，争传人畜五鸣鸡。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四【瀛涯渔唱】	朱仕玠	疑移海底润犹濡，接干交柯色自殊。四尺翻嗤石卫尉，遶篱盈丈绿珊瑚。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五【瀛涯渔唱】	朱仕玠	鸣螿几日吊秋菰，出网鲜鳞腹正腴。顿顿饱餐麻虱目，台人不羡四腮鲈。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之六【瀛涯渔唱】	朱仕玠	争以柯亭异响传，嘉名肇锡岂徒然。夜凉风起戞苍玉，仿髴秋堂鸣七弦。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之七【瀛涯渔唱】	朱仕玠	入市果怜梨仔苃，垂檐花薄贝多罗。世人臭味应难识，一种差池可奈何。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之八【瀛涯渔唱】	朱仕玠	菊名献岁蕊含黄，点缀篱间异样香。微雨淡云风景好，早春犹认是重阳。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之九【瀛涯渔唱】	朱仕玠	晓起青青展嫩芽，淡黄乍变正栖鸦。绳床夜半不成寐，香扑一帘鹰爪花。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十【瀛涯渔唱】	朱仕玠	番蒜新收暑雨时，青虬卵剖满林垂。瀛壖自重蓬莱酱，应笑嵇含状未知。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十一【瀛涯渔唱】	朱仕玠	栩栩风摇番蛱蝶，依依露湿雪鸳鸯。任渠艮岳收珍异，省识名葩出大荒。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十二【瀛涯渔唱】	朱仕玠	尚剩差池两翼舒，阴阳变化费踌躇。牛哀为虎休惊怪，试看扑灯飞藉鱼。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十三【瀛涯渔唱】	朱仕玠	揉叶移时炫彩霞，凤仙从此减声华。玉台更合添新咏，别有东宁指甲花。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十四【瀛涯渔唱】	朱仕玠	牡丹曾号玉楼春，不道栀花誉望新。漫说齐名真忝窃，李御终让杜陵人。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十五【瀛涯渔唱】	朱仕玠	西望家山倍惘然，怪风盲雨度残年。花名含笑知何意，药解相思亦可怜。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十六【瀛涯渔唱】	朱仕玠	蒌叶包灰细嚼初，何殊棘刺强含茹。新秋恰进槟榔枣，两颊浮红亦自如。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十七【瀛涯渔唱】	朱仕玠	柴门五月满蓬藜，闲把光风细品题。最爱千枝光照海，龙船花发四眉啼。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十八【瀛涯渔唱】	朱仕玠	果号菩提荐玉盘，乍疑卢橘蔟团团。故乡隔海音书断，蜡里无因寄一丸。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之十九【瀛涯渔唱】	朱仕玠	空思吴下摘杨梅，不见葡萄碧映苔。齿颊溅酸差强意，台疆六月熟黄来。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十【瀛涯渔唱】	朱仕玠	院匝清阴爱刺桐，新英受庇长芳丛。惟应雪色口留吧鸽，相映闲阶白剪绒。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十一【瀛涯渔唱】	朱仕玠	想见如来绀发鬖，荷兰移种海东南。谁知异果波罗蜜，别有佳名优钵昙。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十二【瀛涯渔唱】	朱仕玠	月类金盘堕海西，长廊深夜独扶藜。兰香旧畹名鸡爪，黍泛新醅号鸭蹄。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十三【瀛涯渔唱】	朱仕玠	溽暑熏人困欲迷，堆盘冷沁释迦梨。消除下土尘埃净，便接跏趺身毒西。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十四【瀛涯渔唱】	朱仕玠	炎方入夏太郎当，空想冰盘沁午凉。惟有倾翻椰子酒，从教一饮累千觞。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十五【瀛涯渔唱】	朱仕玠	草木隆冬竞茁芽，红黄开遍四时花。何须更沐温汤水，正月神京已进瓜。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十六【瀛涯渔唱】	朱仕玠	擘红无复果园开，空忆明珠出蚌胎。忽见堆盘成一笑，海航新载荔支来。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十七【瀛涯渔唱】	朱仕玠	弱蕊柔茎倚架牢，偶然拔擢出蓬蒿。先生命比黄杨厄，羞问花名节节高。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十八【瀛涯渔唱】	朱仕玠	茁白新抽暑月嘉，盈筐买就净无瑕。儿童拍手从旁笑，错认渔人海豆芽。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之二十九【瀛涯渔唱】	朱仕玠	乍看草木自扶疏，那识根蟠背脊余。悔吝动生安足怪，世间到处海翁鱼。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十【瀛涯渔唱】	朱仕玠	春丁偶尔剩腥膻，鼠辈翻盆镇搅眠。径欲驱除尽夜半，琅娇奔马聘乌员。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十一【瀛涯渔唱】	朱仕玠	凌晨香气沁重衾，远梦难成思不禁。欲向花前问消息，家山西望海云深。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十二【瀛涯渔唱】	朱仕玠	海族渔人浪品题，一时传播信无稽。青红便号鹦哥样，拳缩何关新妇啼。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十三【瀛涯渔唱】	朱仕玠	五瓣蛮花擢素芳，浑如珠琲遶丛妆。任从居士耽禅寂，无那撩人七里香。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十四【瀛涯渔唱】	朱仕玠	闻道花田志粤村，海东喜见雪争繁。春风已过二三月，日永闲庭空闭门。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十五【瀛涯渔唱】	朱仕玠	草草衔杯旅舍中，扬尘眯目镇蒙蒙。插萸空有登高兴，不奈朝来九降风。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十六【瀛涯渔唱】	朱仕玠	紫花如盎映山椒，结子垂垂像翠翘。消渴夜深难禁制，金茎流露进牙蕉。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十七【瀛涯渔唱】	朱仕玠	终岁侯鲭绝冷厨，索居虽暇诮吾吾。朝盘快剖沱连荚，双角山前见绿珠。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十八【瀛涯渔唱】	朱仕玠	戴壳含浆逐海波，千形万汇种纷罗。好寻渔父传覼缕，细展乌丝谱蚌螺。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之三十九【瀛涯渔唱】	朱仕玠	栽成如栅阻牛羊，误认黄梨遶道旁。青实遍簪番妇髻，却憎重价购都梁。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十【瀛涯渔唱】	朱仕玠	不识瀛壖草木衰，秋光渐近肃霜期。东皇海外无拘管，又见迎春再放时。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十一【瀛涯渔唱】	朱仕玠	鼍梁跨海溯秦营，兹地曾经望窈冥。祇为蓬壶三岛近，至今有果号长生。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十二【瀛涯渔唱】	朱仕玠	瓜蔓延缘上板扉，流萤元夜弄辉辉。非关腐草当春化，直是淹留不肯归。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十三【瀛涯渔唱】	朱仕玠	宁比瑶塘称并蒂，漫依玉砌诩交枝。惟应呼作绸缪草，免使佳名混泽芝。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十四【瀛涯渔唱】	朱仕玠	亭亭青节肖篔簹，面吐霏霏胜栗黄。翻笑广文食不足，日宽围带望桄榔。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十五【瀛涯渔唱】	朱仕玠	漫道龙宫出秘方，灵虚殿迩路茫茫。蠲除瘴疠轻卢扁，觅得冈山三保姜。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十六【瀛涯渔唱】	朱仕玠	滥窃南枝姓氏同，飘零长恨五更风。一丛开放遽如许，问日前庭始可中。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十七【瀛涯渔唱】	朱仕玠	微虫变化侧根粗，珍重台人号蔗姑。争似坡公羁岭峤，赋成蜜唧笑胡卢。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十八【瀛涯渔唱】	朱仕玠	龙钟番叟鬓成丝，逝去流光总未知。不解绛人书甲子，黍收惟记一年期。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之四十九【瀛涯渔唱】	朱仕玠	瓜小庖厨进未堪，连宵露白气初涵。猩红摘下供书案，合配黄来佛手柑。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十【瀛涯渔唱】	朱仕玠	中虚仿髴此君容，树号婆罗世未逢。凿就团团置髹几，诘朝便册管城封。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十一【瀛涯渔唱】	朱仕玠	霜后余荷尚贴钱，旧雷长是接新年。阴晴十月浑难定，好似江南梅雨天。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十二【瀛涯渔唱】	朱仕玠	匆匆寒暑类惊湍，又见青青辣芥盘。节气刚逢六月朔，麴红抟就半年丸。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十三【瀛涯渔唱】	朱仕玠	八足双螯出水浔，君谟误食笑难禁。不知许事自佳耳，且食沧溟斗大蟳。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十四【瀛涯渔唱】	朱仕玠	佳名黍窃擅番疆，照耀群分晓日光。争似法曹年正少，漫夸誉望出扶桑。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十五【瀛涯渔唱】	朱仕玠	衍就波提十万偈，偶拈花笑脱言诠。法华寺里刚留种，来自牟尼忉利天。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十六【瀛涯渔唱】	朱仕玠	强称此宅为吾有，那识消沉向此中。若见鹦螺应一笑，诸君尽属寄居虫。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十七【瀛涯渔唱】	朱仕玠	投赠曾闻赋卫风，蛮州种别干如铜。了无香味传书案，滥窃乌栏正未公。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十八【瀛涯渔唱】	朱仕玠	难钻七十二纵横，蹢躅元夫海岸行。为有文章如玳瑁，便邀五鼎事煎烹。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之五十九【瀛涯渔唱】	朱仕玠	别饶节凸雪霜姿，戴谱分宗尚未知。移得一丛佛眼竹，朝来便置越州甆。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之六十【瀛涯渔唱】	朱仕玠	角黍悬蒲俗共夸，漫惊踪迹滞天涯。海东五日标新样，儿髻环簪虎子花。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之六十一【瀛涯渔唱】	朱仕玠	东邻酿熟夜相招，潋滟长盈贮月瓢。任彼伯伦颂酒德，不堪苦口进糖烧。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之六十二【瀛涯渔唱】	朱仕玠	不见飞花似雪飘，惟余莿竹伴无聊。蓦逢一树河西柳，远胜隋堤千万条。
尸位学署岑寂无聊泛泛随流迹近渔父每有闻见辄宣讴咏因名瀛涯渔唱，一百首之六十三【瀛涯渔唱】	朱仕玠	乘兴飘然渡海东，便思大脔出厨中。那知蕉鹿终成梦，食指长惭误子公。
